X,Y,Z
4550,5200,2700
4600,5200,2700
4650,5200,2700
4700,5200,2700
4750,5200,2700
4800,5200,2700
4850,5200,2700
4300,5250,2700
4350,5250,2700
4400,5250,2700
4450,5250,2700
4500,5250,2700
4550,5250,2700
4600,5250,2700
4650,5250,2700
4700,5250,2700
4750,5250,2700
4800,5250,2700
4850,5250,2700
4300,5300,2700
4350,5300,2700
4400,5300,2700
4450,5300,2700
4500,5300,2700
4550,5300,2700
4600,5300,2700
4650,5300,2700
4700,5300,2700
4750,5300,2700
4800,5300,2700
4850,5300,2700
4300,5350,2700
4350,5350,2700
4400,5350,2700
4450,5350,2700
4500,5350,2700
4550,5350,2700
4600,5350,2700
4650,5350,2700
4700,5350,2700
4750,5350,2700
4800,5350,2700
4850,5350,2700
4300,5400,2700
4350,5400,2700
4400,5400,2700
4450,5400,2700
4500,5400,2700
4550,5400,2700
4600,5400,2700
4650,5400,2700
4700,5400,2700
4750,5400,2700
4800,5400,2700
4850,5400,2700
4300,5450,2700
4350,5450,2700
4400,5450,2700
4450,5450,2700
4500,5450,2700
4550,5450,2700
4600,5450,2700
4650,5450,2700
4700,5450,2700
4750,5450,2700
4800,5450,2700
4850,5450,2700
4300,5500,2700
4350,5500,2700
4400,5500,2700
4450,5500,2700
4500,5500,2700
4550,5500,2700
4600,5500,2700
4650,5500,2700
4700,5500,2700
4750,5500,2700
4800,5500,2700
4850,5500,2700
4300,5550,2700
4350,5550,2700
4400,5550,2700
4450,5550,2700
4500,5550,2700
4550,5550,2700
4600,5550,2700
4650,5550,2700
4700,5550,2700
4750,5550,2700
4800,5550,2700
4850,5550,2700
4300,5600,2700
4350,5600,2700
4400,5600,2700
4450,5600,2700
4500,5600,2700
4550,5600,2700
4600,5600,2700
4650,5600,2700
4700,5600,2700
4750,5600,2700
4800,5600,2700
4850,5600,2700
4300,5650,2700
4350,5650,2700
4400,5650,2700
4450,5650,2700
4500,5650,2700
4550,5650,2700
4600,5650,2700
4650,5650,2700
4700,5650,2700
4750,5650,2700
4800,5650,2700
4850,5650,2700
4300,5700,2700
4350,5700,2700
4400,5700,2700
4450,5700,2700
4500,5700,2700
4550,5700,2700
4600,5700,2700
4650,5700,2700
4700,5700,2700
4750,5700,2700
4800,5700,2700
4850,5700,2700
4300,5750,2700
4350,5750,2700
4400,5750,2700
4450,5750,2700
4500,5750,2700
4550,5750,2700
4600,5750,2700
4650,5750,2700
4700,5750,2700
4750,5750,2700
4800,5750,2700
4850,5750,2700
