X,Y,Z,Cu,Dens
1311,1676,922,0.42,2.645544
1326,1676,922,0.54,2.645544
1341,1676,922,0.7,2.645544
1356,1676,922,0.95,2.645544
1372,1676,922,1.6,2.645544
1387,1676,922,3.19,2.645544
1402,1676,922,3.06,2.645544
1417,1676,922,2.34,2.645544
1433,1676,922,1.52,2.645544
1448,1676,922,0.92,2.645544
1463,1676,922,-2,2.645544
1478,1676,922,-2,2.645544
1311,1692,922,0.4,2.645544
1326,1692,922,0.51,2.645544
1341,1692,922,0.65,2.645544
1356,1692,922,0.87,2.645544
1372,1692,922,1.3,2.645544
1387,1692,922,2.3,2.645544
1402,1692,922,2.48,2.645544
1417,1692,922,1.93,2.645544
1433,1692,922,1.24,2.645544
1448,1692,922,-2,2.645544
1463,1692,922,-2,2.645544
1478,1692,922,-2,2.645544
1311,1707,922,0.37,2.645544
1326,1707,922,0.47,2.645544
1341,1707,922,0.6,2.645544
1356,1707,922,0.76,2.645544
1372,1707,922,1.03,2.645544
1387,1707,922,1.52,2.645544
1402,1707,922,1.63,2.645544
1417,1707,922,1.33,2.645544
1433,1707,922,0.9,2.645544
1448,1707,922,-2,2.645544
1463,1707,922,-2,2.645544
1478,1707,922,-2,2.645544
1311,1722,922,0.34,2.645544
1326,1722,922,0.43,2.645544
1341,1722,922,0.53,2.645544
1356,1722,922,0.65,2.645544
1372,1722,922,0.78,2.645544
1387,1722,922,1,2.645544
1402,1722,922,1.07,2.645544
1417,1722,922,0.91,2.645544
1433,1722,922,-2,2.645544
1448,1722,922,-2,2.645544
1463,1722,922,-2,2.645544
1478,1722,922,-2,2.645544
1311,1737,922,0.31,2.645544
1326,1737,922,0.38,2.645544
1341,1737,922,0.45,2.645544
1356,1737,922,0.53,2.645544
1372,1737,922,0.58,2.645544
1387,1737,922,0.67,2.645544
1402,1737,922,-2,2.645544
1417,1737,922,-2,2.645544
1433,1737,922,-2,2.645544
1448,1737,922,-2,2.645544
1463,1737,922,-2,2.645544
1478,1737,922,-2,2.645544
1311,1753,922,0.31,2.645544
1326,1753,922,0.38,2.645544
1341,1753,922,0.45,2.645544
1356,1753,922,0.53,2.645544
1372,1753,922,0.58,2.645544
1387,1753,922,-2,2.645544
1402,1753,922,-2,2.645544
1417,1753,922,-2,2.645544
1433,1753,922,-2,2.645544
1448,1753,922,-2,2.645544
1463,1753,922,-2,2.645544
1478,1753,922,-2,2.645544
1311,1463,930,-2,2.645544
1326,1463,930,0.56,2.645544
1341,1463,930,0.59,2.645544
1356,1463,930,0.71,2.645544
1372,1463,930,0.72,2.645544
1387,1463,930,0.55,2.645544
1402,1463,930,0.41,2.645544
1417,1463,930,0.3,2.645544
1433,1463,930,0.23,2.645544
1448,1463,930,0.17,2.645544
1463,1463,930,0.13,2.645544
1478,1463,930,0.13,2.645544
1311,1478,930,0.55,2.645544
1326,1478,930,0.58,2.645544
1341,1478,930,0.63,2.645544
1356,1478,930,0.75,2.645544
1372,1478,930,0.82,2.645544
1387,1478,930,0.64,2.645544
1402,1478,930,0.48,2.645544
1417,1478,930,0.35,2.645544
1433,1478,930,0.26,2.645544
1448,1478,930,0.19,2.645544
1463,1478,930,0.14,2.645544
1478,1478,930,0.14,2.645544
1311,1494,930,0.58,2.645544
1326,1494,930,0.62,2.645544
1341,1494,930,0.67,2.645544
1356,1494,930,0.81,2.645544
1372,1494,930,0.93,2.645544
1387,1494,930,0.73,2.645544
1402,1494,930,0.56,2.645544
1417,1494,930,0.42,2.645544
1433,1494,930,0.31,2.645544
1448,1494,930,0.23,2.645544
1463,1494,930,0.17,2.645544
1478,1494,930,0.17,2.645544
1311,1509,930,0.6,2.645544
1326,1509,930,0.65,2.645544
1341,1509,930,0.71,2.645544
1356,1509,930,0.87,2.645544
1372,1509,930,1.06,2.645544
1387,1509,930,0.84,2.645544
1402,1509,930,0.64,2.645544
1417,1509,930,0.49,2.645544
1433,1509,930,0.36,2.645544
1448,1509,930,0.27,2.645544
1463,1509,930,0.21,2.645544
1478,1509,930,0.21,2.645544
1311,1524,930,0.62,2.645544
1326,1524,930,0.68,2.645544
1341,1524,930,0.74,2.645544
1356,1524,930,0.93,2.645544
1372,1524,930,1.21,2.645544
1387,1524,930,0.97,2.645544
1402,1524,930,0.74,2.645544
1417,1524,930,0.56,2.645544
1433,1524,930,0.43,2.645544
1448,1524,930,0.34,2.645544
1463,1524,930,0.28,2.645544
1478,1524,930,0.28,2.645544
1311,1539,930,0.62,2.645544
1326,1539,930,0.7,2.645544
1341,1539,930,0.78,2.645544
1356,1539,930,0.97,2.645544
1372,1539,930,1.33,2.645544
1387,1539,930,1.11,2.645544
1402,1539,930,0.86,2.645544
1417,1539,930,0.67,2.645544
1433,1539,930,0.54,2.645544
1448,1539,930,0.44,2.645544
1463,1539,930,0.36,2.645544
1478,1539,930,0.36,2.645544
1311,1554,930,0.59,2.645544
1326,1554,930,0.68,2.645544
1341,1554,930,0.81,2.645544
1356,1554,930,1.02,2.645544
1372,1554,930,1.46,2.645544
1387,1554,930,1.27,2.645544
1402,1554,930,1.03,2.645544
1417,1554,930,0.85,2.645544
1433,1554,930,0.7,2.645544
1448,1554,930,0.57,2.645544
1463,1554,930,0.49,2.645544
1478,1554,930,0.49,2.645544
1311,1570,930,0.56,2.645544
1326,1570,930,0.66,2.645544
1341,1570,930,0.79,2.645544
1356,1570,930,1.06,2.645544
1372,1570,930,1.58,2.645544
1387,1570,930,1.54,2.645544
1402,1570,930,1.31,2.645544
1417,1570,930,1.09,2.645544
1433,1570,930,0.89,2.645544
1448,1570,930,0.73,2.645544
1463,1570,930,0.68,2.645544
1478,1570,930,0.68,2.645544
1311,1585,930,0.53,2.645544
1326,1585,930,0.63,2.645544
1341,1585,930,0.75,2.645544
1356,1585,930,1.03,2.645544
1372,1585,930,1.76,2.645544
1387,1585,930,1.94,2.645544
1402,1585,930,1.64,2.645544
1417,1585,930,1.37,2.645544
1433,1585,930,1.13,2.645544
1448,1585,930,1.01,2.645544
1463,1585,930,0.9,2.645544
1478,1585,930,0.9,2.645544
1311,1600,930,0.5,2.645544
1326,1600,930,0.59,2.645544
1341,1600,930,0.72,2.645544
1356,1600,930,1.06,2.645544
1372,1600,930,1.84,2.645544
1387,1600,930,2.36,2.645544
1402,1600,930,2.05,2.645544
1417,1600,930,1.71,2.645544
1433,1600,930,1.48,2.645544
1448,1600,930,1.32,2.645544
1463,1600,930,1.07,2.645544
1478,1600,930,1.07,2.645544
1311,1615,930,0.47,2.645544
1326,1615,930,0.58,2.645544
1341,1615,930,0.73,2.645544
1356,1615,930,1.04,2.645544
1372,1615,930,1.88,2.645544
1387,1615,930,2.66,2.645544
1402,1615,930,2.43,2.645544
1417,1615,930,2.11,2.645544
1433,1615,930,1.91,2.645544
1448,1615,930,1.59,2.645544
1463,1615,930,1.07,2.645544
1478,1615,930,1.07,2.645544
1311,1631,930,0.45,2.645544
1326,1631,930,0.58,2.645544
1341,1631,930,0.73,2.645544
1356,1631,930,1.02,2.645544
1372,1631,930,1.92,2.645544
1387,1631,930,2.92,2.645544
1402,1631,930,2.79,2.645544
1417,1631,930,2.55,2.645544
1433,1631,930,2.22,2.645544
1448,1631,930,1.59,2.645544
1463,1631,930,-2,2.645544
1478,1631,930,0.98,2.645544
1311,1646,930,0.45,2.645544
1326,1646,930,0.57,2.645544
1341,1646,930,0.73,2.645544
1356,1646,930,1,2.645544
1372,1646,930,1.8,2.645544
1387,1646,930,3.2,2.645544
1402,1646,930,3.18,2.645544
1417,1646,930,2.93,2.645544
1433,1646,930,2.08,2.645544
1448,1646,930,-2,2.645544
1463,1646,930,-2,2.645544
1478,1646,930,-2,2.645544
1311,1661,930,0.42,2.645544
1326,1661,930,0.55,2.645544
1341,1661,930,0.72,2.645544
1356,1661,930,0.97,2.645544
1372,1661,930,1.68,2.645544
1387,1661,930,3.52,2.645544
1402,1661,930,3.46,2.645544
1417,1661,930,2.7,2.645544
1433,1661,930,1.84,2.645544
1448,1661,930,-2,2.645544
1463,1661,930,-2,2.645544
1478,1661,930,-2,2.645544
1311,1676,930,0.39,2.645544
1326,1676,930,0.51,2.645544
1341,1676,930,0.67,2.645544
1356,1676,930,0.88,2.645544
1372,1676,930,1.48,2.645544
1387,1676,930,3.39,2.645544
1402,1676,930,3.18,2.645544
1417,1676,930,2.36,2.645544
1433,1676,930,1.56,2.645544
1448,1676,930,-2,2.645544
1463,1676,930,-2,2.645544
1478,1676,930,-2,2.645544
1311,1692,930,0.36,2.645544
1326,1692,930,0.47,2.645544
1341,1692,930,0.62,2.645544
1356,1692,930,0.78,2.645544
1372,1692,930,1.21,2.645544
1387,1692,930,2.34,2.645544
1402,1692,930,2.48,2.645544
1417,1692,930,1.9,2.645544
1433,1692,930,-2,2.645544
1448,1692,930,-2,2.645544
1463,1692,930,-2,2.645544
1478,1692,930,-2,2.645544
1311,1707,930,0.33,2.645544
1326,1707,930,0.43,2.645544
1341,1707,930,0.56,2.645544
1356,1707,930,0.69,2.645544
1372,1707,930,0.92,2.645544
1387,1707,930,1.46,2.645544
1402,1707,930,1.58,2.645544
1417,1707,930,1.32,2.645544
1433,1707,930,-2,2.645544
1448,1707,930,-2,2.645544
1463,1707,930,-2,2.645544
1478,1707,930,-2,2.645544
1311,1722,930,0.3,2.645544
1326,1722,930,0.38,2.645544
1341,1722,930,0.49,2.645544
1356,1722,930,0.57,2.645544
1372,1722,930,0.67,2.645544
1387,1722,930,0.92,2.645544
1402,1722,930,-2,2.645544
1417,1722,930,-2,2.645544
1433,1722,930,-2,2.645544
1448,1722,930,-2,2.645544
1463,1722,930,-2,2.645544
1478,1722,930,-2,2.645544
1311,1737,930,0.26,2.645544
1326,1737,930,0.33,2.645544
1341,1737,930,0.41,2.645544
1356,1737,930,0.45,2.645544
1372,1737,930,0.49,2.645544
1387,1737,930,-2,2.645544
1402,1737,930,-2,2.645544
1417,1737,930,-2,2.645544
1433,1737,930,-2,2.645544
1448,1737,930,-2,2.645544
1463,1737,930,-2,2.645544
1478,1737,930,-2,2.645544
1311,1753,930,0.26,2.645544
1326,1753,930,0.33,2.645544
1341,1753,930,0.41,2.645544
1356,1753,930,-2,2.645544
1372,1753,930,-2,2.645544
1387,1753,930,-2,2.645544
1402,1753,930,-2,2.645544
1417,1753,930,-2,2.645544
1433,1753,930,-2,2.645544
1448,1753,930,-2,2.645544
1463,1753,930,-2,2.645544
1478,1753,930,-2,2.645544
1311,1463,937,-2,2.645544
1326,1463,937,0.39,2.645544
1341,1463,937,0.41,2.645544
1356,1463,937,0.5,2.645544
1372,1463,937,0.5,2.645544
1387,1463,937,0.38,2.645544
1402,1463,937,0.28,2.645544
1417,1463,937,0.21,2.645544
1433,1463,937,0.15,2.645544
1448,1463,937,0.12,2.645544
1463,1463,937,0.09,2.645544
1478,1463,937,0.09,2.645544
1311,1478,937,0.41,2.645544
1326,1478,937,0.41,2.645544
1341,1478,937,0.44,2.645544
1356,1478,937,0.54,2.645544
1372,1478,937,0.57,2.645544
1387,1478,937,0.44,2.645544
1402,1478,937,0.32,2.645544
1417,1478,937,0.24,2.645544
1433,1478,937,0.18,2.645544
1448,1478,937,0.13,2.645544
1463,1478,937,0.1,2.645544
1478,1478,937,0.1,2.645544
1311,1494,937,0.43,2.645544
1326,1494,937,0.44,2.645544
1341,1494,937,0.47,2.645544
1356,1494,937,0.58,2.645544
1372,1494,937,0.66,2.645544
1387,1494,937,0.5,2.645544
1402,1494,937,0.38,2.645544
1417,1494,937,0.28,2.645544
1433,1494,937,0.21,2.645544
1448,1494,937,0.15,2.645544
1463,1494,937,0.12,2.645544
1478,1494,937,0.12,2.645544
1311,1509,937,0.44,2.645544
1326,1509,937,0.46,2.645544
1341,1509,937,0.5,2.645544
1356,1509,937,0.62,2.645544
1372,1509,937,0.75,2.645544
1387,1509,937,0.57,2.645544
1402,1509,937,0.43,2.645544
1417,1509,937,0.33,2.645544
1433,1509,937,0.24,2.645544
1448,1509,937,0.19,2.645544
1463,1509,937,0.15,2.645544
1478,1509,937,0.15,2.645544
1311,1524,937,0.45,2.645544
1326,1524,937,0.47,2.645544
1341,1524,937,0.53,2.645544
1356,1524,937,0.66,2.645544
1372,1524,937,0.86,2.645544
1387,1524,937,0.66,2.645544
1402,1524,937,0.5,2.645544
1417,1524,937,0.38,2.645544
1433,1524,937,0.3,2.645544
1448,1524,937,0.23,2.645544
1463,1524,937,0.18,2.645544
1478,1524,937,0.18,2.645544
1311,1539,937,0.44,2.645544
1326,1539,937,0.48,2.645544
1341,1539,937,0.55,2.645544
1356,1539,937,0.71,2.645544
1372,1539,937,0.96,2.645544
1387,1539,937,0.76,2.645544
1402,1539,937,0.59,2.645544
1417,1539,937,0.47,2.645544
1433,1539,937,0.37,2.645544
1448,1539,937,0.29,2.645544
1463,1539,937,0.23,2.645544
1478,1539,937,0.23,2.645544
1311,1554,937,0.43,2.645544
1326,1554,937,0.47,2.645544
1341,1554,937,0.56,2.645544
1356,1554,937,0.74,2.645544
1372,1554,937,1.06,2.645544
1387,1554,937,0.91,2.645544
1402,1554,937,0.73,2.645544
1417,1554,937,0.58,2.645544
1433,1554,937,0.46,2.645544
1448,1554,937,0.36,2.645544
1463,1554,937,0.29,2.645544
1478,1554,937,0.29,2.645544
1311,1570,937,0.4,2.645544
1326,1570,937,0.44,2.645544
1341,1570,937,0.55,2.645544
1356,1570,937,0.77,2.645544
1372,1570,937,1.23,2.645544
1387,1570,937,1.12,2.645544
1402,1570,937,0.9,2.645544
1417,1570,937,0.72,2.645544
1433,1570,937,0.57,2.645544
1448,1570,937,0.45,2.645544
1463,1570,937,0.4,2.645544
1478,1570,937,0.4,2.645544
1311,1585,937,0.37,2.645544
1326,1585,937,0.42,2.645544
1341,1585,937,0.51,2.645544
1356,1585,937,0.79,2.645544
1372,1585,937,1.39,2.645544
1387,1585,937,1.41,2.645544
1402,1585,937,1.11,2.645544
1417,1585,937,0.89,2.645544
1433,1585,937,0.7,2.645544
1448,1585,937,0.6,2.645544
1463,1585,937,0.53,2.645544
1478,1585,937,0.53,2.645544
1311,1600,937,0.35,2.645544
1326,1600,937,0.39,2.645544
1341,1600,937,0.49,2.645544
1356,1600,937,0.78,2.645544
1372,1600,937,1.41,2.645544
1387,1600,937,1.76,2.645544
1402,1600,937,1.4,2.645544
1417,1600,937,1.09,2.645544
1433,1600,937,0.9,2.645544
1448,1600,937,0.78,2.645544
1463,1600,937,-2,2.645544
1478,1600,937,-2,2.645544
1311,1615,937,0.33,2.645544
1326,1615,937,0.38,2.645544
1341,1615,937,0.48,2.645544
1356,1615,937,0.73,2.645544
1372,1615,937,1.4,2.645544
1387,1615,937,1.97,2.645544
1402,1615,937,1.71,2.645544
1417,1615,937,1.38,2.645544
1433,1615,937,1.16,2.645544
1448,1615,937,0.97,2.645544
1463,1615,937,-2,2.645544
1478,1615,937,-2,2.645544
1311,1631,937,0.32,2.645544
1326,1631,937,0.37,2.645544
1341,1631,937,0.46,2.645544
1356,1631,937,0.68,2.645544
1372,1631,937,1.39,2.645544
1387,1631,937,2.12,2.645544
1402,1631,937,1.91,2.645544
1417,1631,937,1.71,2.645544
1433,1631,937,1.49,2.645544
1448,1631,937,-2,2.645544
1463,1631,937,-2,2.645544
1478,1631,937,-2,2.645544
1311,1646,937,0.31,2.645544
1326,1646,937,0.36,2.645544
1341,1646,937,0.44,2.645544
1356,1646,937,0.64,2.645544
1372,1646,937,1.25,2.645544
1387,1646,937,2.27,2.645544
1402,1646,937,2.18,2.645544
1417,1646,937,1.96,2.645544
1433,1646,937,1.62,2.645544
1448,1646,937,-2,2.645544
1463,1646,937,-2,2.645544
1478,1646,937,-2,2.645544
1311,1661,937,0.28,2.645544
1326,1661,937,0.34,2.645544
1341,1661,937,0.42,2.645544
1356,1661,937,0.6,2.645544
1372,1661,937,1.12,2.645544
1387,1661,937,2.45,2.645544
1402,1661,937,2.43,2.645544
1417,1661,937,2.13,2.645544
1433,1661,937,-2,2.645544
1448,1661,937,-2,2.645544
1463,1661,937,-2,2.645544
1478,1661,937,-2,2.645544
1311,1676,937,0.26,2.645544
1326,1676,937,0.31,2.645544
1341,1676,937,0.38,2.645544
1356,1676,937,0.53,2.645544
1372,1676,937,0.95,2.645544
1387,1676,937,2.4,2.645544
1402,1676,937,2.61,2.645544
1417,1676,937,1.94,2.645544
1433,1676,937,-2,2.645544
1448,1676,937,-2,2.645544
1463,1676,937,-2,2.645544
1478,1676,937,-2,2.645544
1311,1692,937,0.24,2.645544
1326,1692,937,0.28,2.645544
1341,1692,937,0.35,2.645544
1356,1692,937,0.46,2.645544
1372,1692,937,0.78,2.645544
1387,1692,937,1.84,2.645544
1402,1692,937,2.09,2.645544
1417,1692,937,-2,2.645544
1433,1692,937,-2,2.645544
1448,1692,937,-2,2.645544
1463,1692,937,-2,2.645544
1478,1692,937,-2,2.645544
1311,1707,937,0.22,2.645544
1326,1707,937,0.26,2.645544
1341,1707,937,0.31,2.645544
1356,1707,937,0.41,2.645544
1372,1707,937,0.65,2.645544
1387,1707,937,1.21,2.645544
1402,1707,937,-2,2.645544
1417,1707,937,-2,2.645544
1433,1707,937,-2,2.645544
1448,1707,937,-2,2.645544
1463,1707,937,-2,2.645544
1478,1707,937,-2,2.645544
1311,1722,937,0.2,2.645544
1326,1722,937,0.23,2.645544
1341,1722,937,0.28,2.645544
1356,1722,937,0.37,2.645544
1372,1722,937,0.5,2.645544
1387,1722,937,-2,2.645544
1402,1722,937,-2,2.645544
1417,1722,937,-2,2.645544
1433,1722,937,-2,2.645544
1448,1722,937,-2,2.645544
1463,1722,937,-2,2.645544
1478,1722,937,-2,2.645544
1311,1737,937,0.18,2.645544
1326,1737,937,0.21,2.645544
1341,1737,937,0.26,2.645544
1356,1737,937,-2,2.645544
1372,1737,937,-2,2.645544
1387,1737,937,-2,2.645544
1402,1737,937,-2,2.645544
1417,1737,937,-2,2.645544
1433,1737,937,-2,2.645544
1448,1737,937,-2,2.645544
1463,1737,937,-2,2.645544
1478,1737,937,-2,2.645544
1311,1753,937,0.18,2.645544
1326,1753,937,0.21,2.645544
1341,1753,937,-2,2.645544
1356,1753,937,-2,2.645544
1372,1753,937,-2,2.645544
1387,1753,937,-2,2.645544
1402,1753,937,-2,2.645544
1417,1753,937,-2,2.645544
1433,1753,937,-2,2.645544
1448,1753,937,-2,2.645544
1463,1753,937,-2,2.645544
1478,1753,937,-2,2.645544
1311,1463,945,-2,2.645544
1326,1463,945,0.21,2.645544
1341,1463,945,0.22,2.645544
1356,1463,945,0.27,2.645544
1372,1463,945,0.27,2.645544
1387,1463,945,0.2,2.645544
1402,1463,945,0.15,2.645544
1417,1463,945,0.11,2.645544
1433,1463,945,0.09,2.645544
1448,1463,945,0.07,2.645544
1463,1463,945,0.05,2.645544
1478,1463,945,-2,2.645544
1311,1478,945,0.22,2.645544
1326,1478,945,0.22,2.645544
1341,1478,945,0.24,2.645544
1356,1478,945,0.29,2.645544
1372,1478,945,0.31,2.645544
1387,1478,945,0.23,2.645544
1402,1478,945,0.17,2.645544
1417,1478,945,0.13,2.645544
1433,1478,945,0.1,2.645544
1448,1478,945,0.07,2.645544
1463,1478,945,-2,2.645544
1478,1478,945,-2,2.645544
1311,1494,945,0.22,2.645544
1326,1494,945,0.23,2.645544
1341,1494,945,0.25,2.645544
1356,1494,945,0.31,2.645544
1372,1494,945,0.35,2.645544
1387,1494,945,0.26,2.645544
1402,1494,945,0.2,2.645544
1417,1494,945,0.15,2.645544
1433,1494,945,0.11,2.645544
1448,1494,945,-2,2.645544
1463,1494,945,-2,2.645544
1478,1494,945,-2,2.645544
1311,1509,945,0.23,2.645544
1326,1509,945,0.24,2.645544
1341,1509,945,0.27,2.645544
1356,1509,945,0.33,2.645544
1372,1509,945,0.4,2.645544
1387,1509,945,0.3,2.645544
1402,1509,945,0.23,2.645544
1417,1509,945,0.17,2.645544
1433,1509,945,0.13,2.645544
1448,1509,945,-2,2.645544
1463,1509,945,-2,2.645544
1478,1509,945,-2,2.645544
1311,1524,945,0.22,2.645544
1326,1524,945,0.25,2.645544
1341,1524,945,0.28,2.645544
1356,1524,945,0.35,2.645544
1372,1524,945,0.46,2.645544
1387,1524,945,0.35,2.645544
1402,1524,945,0.26,2.645544
1417,1524,945,0.2,2.645544
1433,1524,945,0.16,2.645544
1448,1524,945,-2,2.645544
1463,1524,945,-2,2.645544
1478,1524,945,-2,2.645544
1311,1539,945,0.22,2.645544
1326,1539,945,0.24,2.645544
1341,1539,945,0.29,2.645544
1356,1539,945,0.38,2.645544
1372,1539,945,0.52,2.645544
1387,1539,945,0.4,2.645544
1402,1539,945,0.32,2.645544
1417,1539,945,0.24,2.645544
1433,1539,945,0.19,2.645544
1448,1539,945,-2,2.645544
1463,1539,945,-2,2.645544
1478,1539,945,-2,2.645544
1311,1554,945,0.21,2.645544
1326,1554,945,0.23,2.645544
1341,1554,945,0.29,2.645544
1356,1554,945,0.41,2.645544
1372,1554,945,0.6,2.645544
1387,1554,945,0.49,2.645544
1402,1554,945,0.38,2.645544
1417,1554,945,0.3,2.645544
1433,1554,945,0.23,2.645544
1448,1554,945,-2,2.645544
1463,1554,945,-2,2.645544
1478,1554,945,-2,2.645544
1311,1570,945,0.2,2.645544
1326,1570,945,0.23,2.645544
1341,1570,945,0.29,2.645544
1356,1570,945,0.43,2.645544
1372,1570,945,0.7,2.645544
1387,1570,945,0.61,2.645544
1402,1570,945,0.47,2.645544
1417,1570,945,0.37,2.645544
1433,1570,945,0.29,2.645544
1448,1570,945,0.22,2.645544
1463,1570,945,-2,2.645544
1478,1570,945,-2,2.645544
1311,1585,945,0.18,2.645544
1326,1585,945,0.21,2.645544
1341,1585,945,0.27,2.645544
1356,1585,945,0.45,2.645544
1372,1585,945,0.78,2.645544
1387,1585,945,0.77,2.645544
1402,1585,945,0.59,2.645544
1417,1585,945,0.45,2.645544
1433,1585,945,0.35,2.645544
1448,1585,945,0.3,2.645544
1463,1585,945,-2,2.645544
1478,1585,945,-2,2.645544
1311,1600,945,0.17,2.645544
1326,1600,945,0.2,2.645544
1341,1600,945,0.26,2.645544
1356,1600,945,0.44,2.645544
1372,1600,945,0.84,2.645544
1387,1600,945,0.96,2.645544
1402,1600,945,0.75,2.645544
1417,1600,945,0.57,2.645544
1433,1600,945,0.45,2.645544
1448,1600,945,-2,2.645544
1463,1600,945,-2,2.645544
1478,1600,945,-2,2.645544
1311,1615,945,0.16,2.645544
1326,1615,945,0.19,2.645544
1341,1615,945,0.25,2.645544
1356,1615,945,0.4,2.645544
1372,1615,945,0.82,2.645544
1387,1615,945,1.11,2.645544
1402,1615,945,0.94,2.645544
1417,1615,945,0.73,2.645544
1433,1615,945,0.61,2.645544
1448,1615,945,-2,2.645544
1463,1615,945,-2,2.645544
1478,1615,945,-2,2.645544
1311,1631,945,0.16,2.645544
1326,1631,945,0.18,2.645544
1341,1631,945,0.23,2.645544
1356,1631,945,0.37,2.645544
1372,1631,945,0.8,2.645544
1387,1631,945,1.24,2.645544
1402,1631,945,1.06,2.645544
1417,1631,945,0.96,2.645544
1433,1631,945,-2,2.645544
1448,1631,945,-2,2.645544
1463,1631,945,-2,2.645544
1478,1631,945,-2,2.645544
1311,1646,945,0.15,2.645544
1326,1646,945,0.18,2.645544
1341,1646,945,0.22,2.645544
1356,1646,945,0.34,2.645544
1372,1646,945,0.71,2.645544
1387,1646,945,1.32,2.645544
1402,1646,945,1.22,2.645544
1417,1646,945,1.12,2.645544
1433,1646,945,-2,2.645544
1448,1646,945,-2,2.645544
1463,1646,945,-2,2.645544
1478,1646,945,-2,2.645544
1311,1661,945,0.14,2.645544
1326,1661,945,0.16,2.645544
1341,1661,945,0.21,2.645544
1356,1661,945,0.32,2.645544
1372,1661,945,0.63,2.645544
1387,1661,945,1.41,2.645544
1402,1661,945,1.43,2.645544
1417,1661,945,1.29,2.645544
1433,1661,945,-2,2.645544
1448,1661,945,-2,2.645544
1463,1661,945,-2,2.645544
1478,1661,945,-2,2.645544
1311,1676,945,0.12,2.645544
1326,1676,945,0.15,2.645544
1341,1676,945,0.19,2.645544
1356,1676,945,0.27,2.645544
1372,1676,945,0.52,2.645544
1387,1676,945,1.4,2.645544
1402,1676,945,1.61,2.645544
1417,1676,945,-2,2.645544
1433,1676,945,-2,2.645544
1448,1676,945,-2,2.645544
1463,1676,945,-2,2.645544
1478,1676,945,-2,2.645544
1311,1692,945,-2,2.645544
1326,1692,945,0.14,2.645544
1341,1692,945,0.17,2.645544
1356,1692,945,0.23,2.645544
1372,1692,945,0.43,2.645544
1387,1692,945,1.1,2.645544
1402,1692,945,1.51,2.645544
1417,1692,945,-2,2.645544
1433,1692,945,-2,2.645544
1448,1692,945,-2,2.645544
1463,1692,945,-2,2.645544
1478,1692,945,-2,2.645544
1311,1707,945,-2,2.645544
1326,1707,945,-2,2.645544
1341,1707,945,0.15,2.645544
1356,1707,945,0.21,2.645544
1372,1707,945,0.36,2.645544
1387,1707,945,-2,2.645544
1402,1707,945,-2,2.645544
1417,1707,945,-2,2.645544
1433,1707,945,-2,2.645544
1448,1707,945,-2,2.645544
1463,1707,945,-2,2.645544
1478,1707,945,-2,2.645544
1311,1722,945,-2,2.645544
1326,1722,945,-2,2.645544
1341,1722,945,-2,2.645544
1356,1722,945,-2,2.645544
1372,1722,945,-2,2.645544
1387,1722,945,-2,2.645544
1402,1722,945,-2,2.645544
1417,1722,945,-2,2.645544
1433,1722,945,-2,2.645544
1448,1722,945,-2,2.645544
1463,1722,945,-2,2.645544
1478,1722,945,-2,2.645544
1311,1737,945,-2,2.645544
1326,1737,945,-2,2.645544
1341,1737,945,-2,2.645544
1356,1737,945,-2,2.645544
1372,1737,945,-2,2.645544
1387,1737,945,-2,2.645544
1402,1737,945,-2,2.645544
1417,1737,945,-2,2.645544
1433,1737,945,-2,2.645544
1448,1737,945,-2,2.645544
1463,1737,945,-2,2.645544
1478,1737,945,-2,2.645544
1311,1753,945,-2,2.645544
1326,1753,945,-2,2.645544
1341,1753,945,-2,2.645544
1356,1753,945,-2,2.645544
1372,1753,945,-2,2.645544
1387,1753,945,-2,2.645544
1402,1753,945,-2,2.645544
1417,1753,945,-2,2.645544
1433,1753,945,-2,2.645544
1448,1753,945,-2,2.645544
1463,1753,945,-2,2.645544
1478,1753,945,-2,2.645544
1311,1463,953,-2,2.645544
1326,1463,953,0.1,2.645544
1341,1463,953,0.11,2.645544
1356,1463,953,0.13,2.645544
1372,1463,953,0.13,2.645544
1387,1463,953,0.1,2.645544
1402,1463,953,0.07,2.645544
1417,1463,953,0.06,2.645544
1433,1463,953,-2,2.645544
1448,1463,953,-2,2.645544
1463,1463,953,-2,2.645544
1478,1463,953,-2,2.645544
1311,1478,953,0.1,2.645544
1326,1478,953,0.1,2.645544
1341,1478,953,0.11,2.645544
1356,1478,953,0.14,2.645544
1372,1478,953,0.15,2.645544
1387,1478,953,0.11,2.645544
1402,1478,953,0.08,2.645544
1417,1478,953,0.06,2.645544
1433,1478,953,-2,2.645544
1448,1478,953,-2,2.645544
1463,1478,953,-2,2.645544
1478,1478,953,-2,2.645544
1311,1494,953,0.1,2.645544
1326,1494,953,0.11,2.645544
1341,1494,953,0.12,2.645544
1356,1494,953,0.15,2.645544
1372,1494,953,0.17,2.645544
1387,1494,953,0.13,2.645544
1402,1494,953,0.09,2.645544
1417,1494,953,0.07,2.645544
1433,1494,953,-2,2.645544
1448,1494,953,-2,2.645544
1463,1494,953,-2,2.645544
1478,1494,953,-2,2.645544
1311,1509,953,0.1,2.645544
1326,1509,953,0.11,2.645544
1341,1509,953,0.13,2.645544
1356,1509,953,0.16,2.645544
1372,1509,953,0.19,2.645544
1387,1509,953,0.14,2.645544
1402,1509,953,0.11,2.645544
1417,1509,953,0.08,2.645544
